name	team_name
Nighthawk Dev API:: Get (smf1)	Cache
Guano Read Service Vs Legacy	T+S - Engineering
Manhattan - manhattan.devel.dev1	Manhattan/Cassandra
Manhattan - manhattan.devel.dev10	Manhattan/Cassandra
Manhattan - manhattan.devel.dev2	Manhattan/Cassandra
Manhattan - manhattan.devel.dev3	Manhattan/Cassandra
Manhattan - manhattan.devel.dev4	Manhattan/Cassandra
Manhattan - manhattan.devel.dev5	Manhattan/Cassandra
Manhattan - manhattan.devel.dev6	Manhattan/Cassandra
Manhattan - manhattan.devel.dev7	Manhattan/Cassandra
Manhattan - manhattan.devel.dev8	Manhattan/Cassandra
Manhattan - manhattan.devel.dev9	Manhattan/Cassandra
Manhattan - manhattan.prod.prov-m	Manhattan/Cassandra
Manhattan - manhattan.prod.spare-d	Manhattan/Cassandra
Ibis Relevance + SMS/Push Dashboard	Platform Services
hadoop1-user-hdfs-usage-dw-tpl	Hadoop
Amplify Production	TV + Video
xuecongl_talon_canary_p99_latencies_shard1	Core Svcs - T.co
(New) Topology in smf1: summingbird_achen_summingbird_birdcage_test	Streaming Compute
hermit (Staging Per Host)	cassowary
(New) Topology in smf1: summingbird_TaxiTupleGeneratorJob	Streaming Compute
Guanostore	data services
Search Assistance Beta (Configurable)	Search
Guanostore	data services
(New) Topology in smf1: summingbird_engagement	Streaming Compute
blender-discover-smoketest-configurable	Discovery
blender-discover	Discovery
blender-discover-configurable	Discovery
Corpprod: Visitors	Corporate Productivity
blender-discover-smoketest-configurable	Discovery
blender-discover-configurable	Discovery
(New) Topology in smf1: sc-contact-update-topology-staging	Streaming Compute
svcsvc/devel/ui	Configuration
TweetDeck OAuth	TweetDeck
Universal Workflow Mesos	Search
Universal Workflow Mesos	Search
svcsvc/staging/ui	Configuration
(New) Topology in smf1: ads-mact-install-staging	Streaming Compute
Monitoring EngagementCounterSBJob	Analytics Infrastructure
Tsar Query Service - Impression by tweet devel	platform-analytics
Ibis Datastore Staging	Data Infrastructure
Corpprod: Falquora	Corporate Productivity
Mockingjay Metadata Service (staging)	Content Knowledge
Hosebird Partnerstream 3 (smf1)	Platform Services
Earlybird Realtime	Search
Mockingjay Metadata Service	Content Knowledge
Polly Server	International Engineering
Earlybird Protected Realtime	Search
Earlybird Protected Realtime	Search
Earlybird Discovery Realtime	Search
Earlybird Discovery Realtime	Search
Earlybird Top Archive Memory	Search
Earlybird Top Archive Memory	Search
Earlybird Top Archive SSD	Search
Earlybird Top Archive SSD	Search
Earlybird Realtime Single	Search
Earlybird Realtime Single	Search
Earlybird Protected Realtime Single	Search
Earlybird Protected Realtime Single	Search
Earlybird Discovery Realtime Single	Search
Earlybird Discovery Realtime Single	Search
Earlybird Top Archive Memory Single	Search
Earlybird Top Archive Memory Single	Search
Earlybird Top Archive SSD Single	Search
Earlybird Top Archive SSD Single	Search
Polly Server	International Engineering
Blobstore - (Vine) storagenode	Core Storage & Database Engineering
Blobstore - (Vine) storagenode	Core Storage & Database Engineering
Blobstore - () locking	Core Storage & Database Engineering
Vine locking	Core Storage & Database Engineering
Manhattan - parameterized	Manhattan/Cassandra
Blobstore - Vine manager	Core Storage & Database Engineering
Manhattan - parameterized	Manhattan/Cassandra
Manhattan - manhattan.prod.tbird	Manhattan/Cassandra
Manhattan - manhattan.devel.dev1 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev10 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev2 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev3 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev4 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev5 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev6 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev7 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev8 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev9 dataset	Manhattan/Cassandra
Manhattan - manhattan.devel.dev1 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev10 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev2 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev3 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev4 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev5 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev6 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev7 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev8 appid	Manhattan/Cassandra
Manhattan - manhattan.devel.dev9 appid	Manhattan/Cassandra
(New) Topology in smf1: summingbird_myna	Streaming Compute
(New) Topology in smf1: summingbird_tsar_storm_test_job_atodi	Streaming Compute
DM Photos - Write Path	Core Svcs - Tweets and DMs
DM Photos - Reads	Core Svcs - Tweets and DMs
(New) Topology in smf1: summingbird_cnt_map	Streaming Compute
(New) Topology in smf1: summingbird_statuses-example	Streaming Compute
Image Fetcher Service (Staging)	Media Services
Image Fetcher Service (Canary)	Media Services
Image Fetcher Service (Staging)	Media Services
Image Fetcher Service (Canary)	Media Services
TFE Host Metrics Template ATLA	Platform Services
Monorail Service Proxy	Platform Services
Monorail Service Proxy (ATLA)	Platform Services
Blender with Configurable Source Mesos (smf1)	Search
per-instance-mesos-container-stats	os-team
per-instance-mesos-container-stats	os-team
(New) Topology in smf1: sandpiper-test	Streaming Compute
(New) Topology in smf1: contact-daemon-topology	Streaming Compute
Mobile Web MaxB	Mobile
IM-942	TCC
(New) Topology in smf1: summingbird_ptrEngagement	Streaming Compute
(New) Topology in smf1: summingbird_client_event_test	Streaming Compute
Rufous SLA	Platform services
IM-945	TCC
IM-946	TCC
TweetDeck Canary Daemon	Mobile
Amplify Staging	TV + Video
Amplify Dev SMF1	TV + Video
Mobile Web Signups	Mobile
(New) Topology in smf1: LangCountKafka-1936109921478892107	Streaming Compute
Gizmoduck Staging Load Test (SMF1)	Core Services
Twitter Insight Surveys	Ads
(New) Topology in smf1: LangCountKafka-2803687196773194475	Streaming Compute
(New) Topology in smf1: TestTopology_1-1756091910308836421	Streaming Compute
(New) Topology in smf1: LangCountKafka-6653371597668071979	Streaming Compute
(New) Topology in smf1: TestTopology_1-8312093126975406001	Streaming Compute
(New) Topology in smf1: TestTopology_1-2076950849466748183	Streaming Compute
(New) Topology in smf1: LangCountKafka-5348250311837814456	Streaming Compute
(New) Topology in smf1: LangCountKafka-2217247108737147483	Streaming Compute
Contact Daemon	User Services - Engineering
Macaw-Swift (Canary Dark Reads)	Platform Services
(New) Topology in smf1: TestTopology_1-6066955546058481990	Streaming Compute
Macaw-Swift (Canary Dark Reads, atla)	Platform Services
(New) Topology in smf1: TestTopology_4-601731874144114267	Streaming Compute
Macaw-Swift (Canary Dark Reads, smf1)	Platform Services
Image Fetcher Service (Prod)	Media Services
Image Fetcher Service (Prod)	Media Services
DMBird Canary Comparison	Data Services
Manhattan - role:manhattan.prod.starbuck	Manhattan/Cassandra
Manhattan - role:manhattan.prod.starbuck dataset	Manhattan/Cassandra
Manhattan - role:manhattan.prod.starbuck appid	Manhattan/Cassandra
Manhattan - role:manhattan.prod.starbuck	Manhattan/Cassandra
Manhattan - role:manhattan.prod.starbuck dataset	Manhattan/Cassandra
Manhattan - role:manhattan.prod.starbuck appid	Manhattan/Cassandra
(New) Topology in smf1: TestTopology_1-3856771785892593837	Streaming Compute
(New) Topology in smf1: TestTopology_1-1808004775091358691	Streaming Compute
(New) Topology in smf1: TestTopology_1-5380951009417860569	Streaming Compute
(New) Topology in smf1: hli_strom_intro	Streaming Compute
(New) Topology in smf1: TestTopology_1-2723131807305504221	Streaming Compute
(New) Topology in smf1: TestTopology_3-6942205753092100138	Streaming Compute
TCC-1699	TCC
TweetDeck OAuth (canary)	TweetDeck
test	TV + Video
DMBird Canary Comparison	Data Services
Neteng Nagios Log Telemetry	Network Engineering
Adshard: Aggregated by Zone	Revenue Eng & Product
Adshard: Unaggregated	Revenue Eng & Product
Adshard canary	Revenue Eng & Product
Adshard: AB Comparison	Revenue Eng & Product
Adshard: AB Comparison Aggregated	Revenue Eng & Product
(New) Topology in smf1: TestTopology_1-2267410812605102586	Streaming Compute
(New) Topology in smf1: summingbird_GrokFanoutJob_mwenzel	Streaming Compute
(New) Topology in smf1: TestTopology_1-9124305409049005114	Streaming Compute
(New) Topology in smf1: TestTopology_3-1549059522637980106	Streaming Compute
(New) Topology in smf1: TestTopology_1-4929949481674468013	Streaming Compute
(New) Topology in smf1: TestTopology_3-4787942253294400939	Streaming Compute
(New) Topology in smf1: TestTopology_3-109725085048088642	Streaming Compute
(New) Topology in smf1: TestTopology_3-207216275609174826	Streaming Compute
(New) Topology in smf1: TestTopology_1-2306194775146043614	Streaming Compute
Twemcache::Selfserv::smf1::test::twemcache_xinxiangtest	Cache
Twemcache::Selfserv::smf1::test::twemcache_user_advertiser_counter	Cache
Twemcache::Selfserv::smf1::test::twemcache_xji_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_test_omid_new	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_fixed_domain_test_omid	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_test_jack	Cache
Twemcache::Selfserv::smf1::test::twemcache_discovery_works	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_test_omid_new4	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_test_omid_new3	Cache
Twemcache::Selfserv::smf1::test::twemcache_taxi_fixed_domain_test_jack	Cache
Twemcache::Selfserv::smf1::test::twemcache_reflex	Cache
Twemcache::Selfserv::smf1::test::twemcache_reflex_notifications	Cache
Twemcache::Selfserv::smf1::test::twemcache_kujaku	Cache
Twemcache::Selfserv::smf1::test::twemcache_tweetevents_odysseus	Cache
Twemcache::Selfserv::smf1::test::twemcache_tanin_socialhose	Cache
Twemcache::Selfserv::smf1::test::twemcache_nbelmonte	Cache
Twemcache::Selfserv::smf1::test::twemcache_xx_summing	Cache
Twemcache::Selfserv::smf1::test::twemcache_gizmoduck_loadtest	Cache
Twemcache::Selfserv::smf1::test::twemcache_pkhanduri1	Cache
Twemcache::Selfserv::smf1::test::twemcache_gizmoduck_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_zazu_summingbird	Cache
Twemcache::Selfserv::smf1::test::twemcache_flamingo_david	Cache
Twemcache::Selfserv::smf1::test::twemcache_list_topic_counts	Cache
Twemcache::Selfserv::smf1::test::twemcache_dong	Cache
Twemcache::Selfserv::smf1::test::twemcache_justin_experiment	Cache
Twemcache::Selfserv::smf1::test::twemcache_ptr_engagement	Cache
Twemcache::Selfserv::smf1::test::twemcache_zzhou	Cache
Twemcache::Selfserv::smf1::test::twemcache_bigbird	Cache
Twemcache::Selfserv::smf1::test::twemcache_userfeature	Cache
Twemcache::Selfserv::smf1::test::twemcache_sholiday_stitch	Cache
Twemcache::Selfserv::smf1::test::twemcache_summingbird_examples	Cache
Twemcache::Selfserv::smf1::test::twemcache_top_words	Cache
Twemcache::Selfserv::smf1::test::twemcache_insightservice	Cache
Twemcache::Selfserv::smf1::test::twemcache_jackson	Cache
Twemcache::Selfserv::smf1::test::twemcache_hyungoo_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_anirudh_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_anirudh_test2	Cache
Twemcache::Selfserv::smf1::test::twemcache_partner_support_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_cat_staging_muffy	Cache
Twemcache::Selfserv::smf1::test::twemcache_contact_daemon_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_ddg	Cache
Twemcache::Selfserv::smf1::test::twemcache_cuckoo_async_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_rendering_time_filtering	Cache
Twemcache::Selfserv::smf1::test::twemcache_tls_unread_counts	Cache
Twemcache::Selfserv::smf1::test::twemcache_flamingo	Cache
Twemcache::Selfserv::smf1::test::twemcache_skulkarniexpt	Cache
Twemcache::Selfserv::smf1::test::twemcache_zazu_flamingo_new	Cache
Twemcache::Selfserv::smf1::test::twemcache_geo_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_cardvalidator	Cache
Twemcache::Selfserv::smf1::test::twemcache_glassbird_alpha	Cache
Twemcache::Selfserv::smf1::test::twemcache_client_event_counter	Cache
Twemcache::Selfserv::smf1::test::twemcache_svemuri_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_expandodo_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_exxtra_test	Cache
Twemcache::Selfserv::smf1::test::twemcache_roastduck_staging	Cache
Twemcache::Selfserv::smf1::test::twemcache_roastduck_devel	Cache
Twemcache::Selfserv::smf1::test::twemcache_peacock_eggubator	Cache
Twemcache::Selfserv::smf1::test::twemcache_lark_test	Cache
Twemcache::Selfserv::atla::test::twemcache_ptr_engagement	Cache
Twemcache::Selfserv::atla::test::twemcache_zzhou	Cache
Twemcache::Selfserv::atla::test::twemcache_sholiday_stitch	Cache
Twemcache::Selfserv::atla::test::twemcache_bigbird	Cache
Twemcache::Selfserv::atla::test::twemcache_flamingo_mfu	Cache
Twemcache::Selfserv::atla::test::twemcache_top_words	Cache
Twemcache::Selfserv::atla::test::twemcache_mfu_storm_test	Cache
Twemcache::Selfserv::atla::test::twemcache_mfu_test	Cache
Twemcache::Selfserv::atla::test::twemcache_userfeature	Cache
Twemcache::Selfserv::atla::test::twemcache_nbelmonte	Cache
Twemcache::Selfserv::atla::test::twemcache_tls_unread_counts	Cache
Twemcache::Selfserv::atla::test::twemcache_tweetypie_staging_misc	Cache
Twemcache::Selfserv::atla::test::twemcache_tweetypie_staging_main	Cache
Twemcache::Selfserv::atla::test::twemcache_taxi_test_omid_new1	Cache
Twemcache::Selfserv::atla::test::twemcache_taxi_test_omid_new4	Cache
Twemcache::Selfserv::atla::test::twemcache_taxi_test_omid_new3	Cache
Twemcache::Selfserv::atla::test::twemcache_taxi_fixed_domain_test_omid	Cache
Twemcache::Selfserv::atla::test::twemcache_taxi_fixed_domain_test_jack	Cache
Twemcache::Selfserv::atla::test::twemcache_kujaku	Cache
Twemcache::Selfserv::atla::test::twemcache_client_event_counter	Cache
Twemcache::Selfserv::atla::test::twemcache_jackson	Cache
Twemcache::Selfserv::atla::test::twemcache_hyungoo_test	Cache
Twemcache::Selfserv::atla::test::twemcache_xinxiangtest	Cache
Twemcache::Selfserv::atla::test::twemcache_insightservice	Cache
Twemcache::Selfserv::atla::test::twemcache_ddg	Cache
Twemcache::Selfserv::atla::test::twemcache_roastduck_yhuang	Cache
Twemcache::Selfserv::atla::test::twemcache_roastduck_devel	Cache
Twemcache::Selfserv::atla::test::twemcache_roastduck_staging	Cache
Twemcache::Selfserv::atla::test::twemcache_gizmoduck_loadtest	Cache
Twemcache::Selfserv::atla::test::twemcache_pkhanduri1	Cache
Twemcache::Selfserv::atla::test::twemcache_pkhanduri	Cache
Twemcache::Selfserv::atla::test::twemcache_gizmoduck_staging	Cache
Twemcache::Selfserv::atla::test::twemcache_list_topic_counts	Cache
Twemcache::Selfserv::atla::test::twemcache_dong	Cache
Twemcache::Selfserv::atla::test::twemcache_geo_staging	Cache
Twemcache::Selfserv::atla::test::twemcache_peacock_eggubator	Cache
Twemcache::Selfserv::atla::test::twemcache_rendering_time_filtering	Cache
Twemcache::Selfserv::smf1::prod::twemcache_zazu_summingbird	Cache
Twemcache::Selfserv::smf1::prod::twemcache_zazu_david_prod	Cache
Twemcache::Selfserv::smf1::prod::twemcache_api_admin	Cache
Twemcache::Selfserv::smf1::prod::twemcache_card_definition	Cache
Twemcache::Selfserv::smf1::prod::twemcache_contact_daemon	Cache
Twemcache::Selfserv::smf1::prod::twemcache_insightservice	Cache
Twemcache::Selfserv::smf1::prod::twemcache_exxtra_test	Cache
Twemcache::Selfserv::atla::prod::twemcache_card_definition	Cache
Twemcache::Selfserv::atla::prod::twemcache_insightservice	Cache
Woodstar (Pre-Production)	API Core
MS Unfollow Exceptions	Web
(New) Topology in smf1: david_logEventBus	Streaming Compute
(New) Topology in smf1: summingbird_statuses-example-atodi	Streaming Compute
(New) Topology in smf1: david_sample_EventBus	Streaming Compute
woodstar-candidate	API Core
(New) Topology in smf1: summingbird_statuses-example-achen	Streaming Compute
(New) Topology in smf1: TestTopology_2-8640182140754140065	Streaming Compute
(New) Topology in smf1: TestTopology_1-4216864494866530611	Streaming Compute
woodstar-candidate	API Core
(New) Topology in smf1: TestTopology_1-2129101144886243535	Streaming Compute
(New) Topology in smf1: TestTopology_2-5305374768529804588	Streaming Compute
Cuckoo::prod::Async	Runtime Systems
Cuckoo::prod::Async	Runtime Systems
Cuckoo::devel::Async	Runtime Systems
(New) Topology in smf1: TestTopology_2-8911561486886898657	Streaming Compute
(New) Topology in smf1: TestTopology_2-71374076893318738	Streaming Compute
(New) Topology in smf1: TestTopology_2-4322976664507647701	Streaming Compute
(New) Topology in smf1: summingbird_statuses-example-ioconnell	Streaming Compute
(New) Topology in smf1: TestTopology_1-4040166798999347201	Streaming Compute
EventParrot 1428/more_news experiment	Content Knowledge
IM-947	TCC
IM-948	TCC
(New) Topology in atla: summingbird_EngagementCountAggregatorSpend	Streaming Compute
